TABLE_NAME;COLUMN_NAME;DATA_TYPE
AI_RAG_CONSULTA_LOG;USUARIO;VARCHAR2
AI_RAG_CONSULTA_LOG;COD_EMPRESA;NUMBER
AI_RAG_CONSULTA_LOG;MAX_SIM;NUMBER
AI_RAG_CONSULTA_LOG;PERGUNTA;CLOB
AI_RAG_CONSULTA_LOG;CATEGORIAS;VARCHAR2
AI_RAG_CONSULTA_LOG;QTD_DOCS;NUMBER
AI_RAG_CONSULTA_LOG;MATRICULA;NUMBER
AI_RAG_DICIONARIO;STATUS;VARCHAR2
AI_RAG_DICIONARIO;ORIGEM;VARCHAR2
AI_RAG_DICIONARIO;INCLUIR;CHAR
AI_RAG_DICIONARIO;DESCRICAO;VARCHAR2
AI_RAG_DICIONARIO;ROTULO;VARCHAR2
AI_RAG_DICIONARIO;COLUNA;VARCHAR2
AI_RAG_DICIONARIO;DT_ATUALIZACAO;TIMESTAMP(6)
AI_RAG_DICIONARIO;REF_JOIN;VARCHAR2
AI_RAG_DICIONARIO;REF_COL_DESCRICAO;VARCHAR2
AI_RAG_DICIONARIO;REF_OBJETO;VARCHAR2
AI_RAG_DICIONARIO;EXEMPLO_FILTRO;VARCHAR2
AI_RAG_DICIONARIO;VALORES_DOMINIO;VARCHAR2
AI_RAG_DICIONARIO;FORMATO;VARCHAR2
AI_RAG_DICIONARIO;OBJETO;VARCHAR2
AI_RAG_DOC;HASH_TEXTO;VARCHAR2
AI_RAG_DOC;NORMA;NUMBER
AI_RAG_DOC;ATIVO;CHAR
AI_RAG_DOC;DT_ATUALIZACAO;TIMESTAMP(6)
AI_RAG_DOC;DT_ULT_VISTO;TIMESTAMP(6)
AI_RAG_DOC;ORIGEM;VARCHAR2
AI_RAG_DOC;ARQUIVO_ID;NUMBER
AI_RAG_DOC;TEXTO;CLOB
AI_RAG_DOC;SENSIBILIDADE;VARCHAR2
AI_RAG_DOC;COMPETENCIA;VARCHAR2
AI_RAG_DOC;MATRICULA;NUMBER
AI_RAG_DOC;COD_CCUSTO;VARCHAR2
AI_RAG_DOC;FILIAL;NUMBER
AI_RAG_DOC;COD_EMPRESA;NUMBER
AI_RAG_DOC;ID_CHUNK;NUMBER
AI_RAG_DOC;CHAVE_REGISTRO;VARCHAR2
AI_RAG_DOC;SUB_CATEGORIA;VARCHAR2
AI_RAG_DOC;PERFIS;VARCHAR2
AI_RAG_DOC;FONTE_ID;NUMBER
AI_RAG_DOC;ID;NUMBER
AI_RAG_DOC;EMBEDDING_VET;AI_RAG_VETOR
AI_RAG_DOC;CATEGORIA;VARCHAR2
AI_RAG_FONTE;ID;NUMBER
AI_RAG_FONTE;DICIONARIO_OBJETO;VARCHAR2
AI_RAG_FONTE;DESCRICAO;VARCHAR2
AI_RAG_FONTE;CATEGORIA;VARCHAR2
AI_RAG_FONTE;SUB_CATEGORIA;VARCHAR2
AI_RAG_FONTE;OBJETO_SQL;CLOB
AI_RAG_FONTE;COL_CHAVE;VARCHAR2
AI_RAG_FONTE;COL_EMPRESA;VARCHAR2
AI_RAG_FONTE;COL_FILIAL;VARCHAR2
AI_RAG_FONTE;COL_CCUSTO;VARCHAR2
AI_RAG_FONTE;COL_MATRICULA;VARCHAR2
AI_RAG_FONTE;COL_COMPETENCIA;VARCHAR2
AI_RAG_FONTE;COL_DT_ATUALIZACAO;VARCHAR2
AI_RAG_FONTE;SENSIBILIDADE;VARCHAR2
AI_RAG_FONTE;MODO_CARGA;VARCHAR2
AI_RAG_FONTE;TEMPLATE_TEXTO;CLOB
AI_RAG_FONTE;SERVICO_EMBEDDING;VARCHAR2
AI_RAG_FONTE;CLIENT_ID;VARCHAR2
AI_RAG_FONTE;TAM_CHUNK;NUMBER
AI_RAG_FONTE;ATIVO;CHAR
AI_RAG_FONTE;DT_ULT_SINC;TIMESTAMP(6)
AI_RAG_FONTE;NOME;VARCHAR2
AI_RAG_ONTOLOGIA;DOMINIOS_RELACIONADOS;VARCHAR2
AI_RAG_ONTOLOGIA;CHAVE_CRUZAMENTO;VARCHAR2
AI_RAG_ONTOLOGIA;ATIVO;CHAR
AI_RAG_ONTOLOGIA;EXEMPLOS_PERGUNTAS;VARCHAR2
AI_RAG_ONTOLOGIA;DOMINIO;VARCHAR2
AI_RAG_ONTOLOGIA;DESCRICAO;VARCHAR2
AI_RAG_ONTOLOGIA;SINONIMOS;VARCHAR2
AI_RAG_ONTOLOGIA;MODO;VARCHAR2
AI_RAG_VALOR;CODIGO;VARCHAR2
AI_RAG_VALOR;DESCRICAO;VARCHAR2
AI_RAG_VALOR;DESCRICAO_NORM;VARCHAR2
AI_RAG_VALOR;ATIVO;CHAR
AI_RAG_VALOR;DT_CARGA;TIMESTAMP(6)
AI_RAG_VALOR;ID;NUMBER
AI_RAG_VALOR;TIPO_ENTIDADE;VARCHAR2
AI_RAG_VALOR;COD_EMPRESA;NUMBER
AI_SERVICO_CONFIG;DEFAULT_INACTIVITY_TIMEOUT;NUMBER
AI_SERVICO_CONFIG;DEPLOYMENT_NAME;VARCHAR2
AI_SERVICO_CONFIG;API_VERSION;VARCHAR2
AI_SERVICO_CONFIG;API_BASE;VARCHAR2
AI_SERVICO_CONFIG;API_KEY;VARCHAR2
AI_SERVICO_CONFIG;CLIENT_ID;VARCHAR2
AI_SERVICO_CONFIG;SERVICO;VARCHAR2
AI_SESSIONS_MANAGER;USER_ID;VARCHAR2
AI_SESSIONS_MANAGER;COD_EMPRESA;NUMBER
AI_SESSIONS_MANAGER;MATRICULA;NUMBER
AI_SESSIONS_MANAGER;SESSION_ID;VARCHAR2
AI_SESSIONS_MANAGER;LAST_ACTIVITY;TIMESTAMP(6)
AI_SESSIONS_MANAGER;INACTIVITY_TIMEOUT;NUMBER
AI_SESSIONS_MANAGER;CLIENT_ID;VARCHAR2
AI_SESSIONS_MANAGER;JOB_NAME;VARCHAR2
AI_SYSTEM_PROMPT;CLIENT_ID;VARCHAR2
AI_SYSTEM_PROMPT;DT_ATUALIZACAO;DATE
AI_SYSTEM_PROMPT;USUARIO;VARCHAR2
AI_SYSTEM_PROMPT;ORDEM;NUMBER
AI_SYSTEM_PROMPT;PADRAO;VARCHAR2
AI_SYSTEM_PROMPT;PROMPT;CLOB
AI_SYSTEM_PROMPT;ID;NUMBER
AI_SYSTEM_PROMPT;TITULO;VARCHAR2
AI_SYSTEM_PROMPT;FUNCIONALIDADE;VARCHAR2
AI_TAREFA_CONFIG;SERVICO;VARCHAR2
AI_TAREFA_CONFIG;CLIENT_ID;VARCHAR2
AI_TAREFA_CONFIG;TAREFA;VARCHAR2
AI_TAREFA_CONFIG;DT_ATUALIZACAO;TIMESTAMP(6)
AI_TAREFA_CONFIG;ATIVO;CHAR
AI_TAREFA_CONFIG;OBSERVACAO;VARCHAR2
AI_TOKEN_LOG;ID;NUMBER
AI_TOKEN_LOG;DT;TIMESTAMP(6)
AI_TOKEN_LOG;CLIENT_ID;VARCHAR2
AI_TOKEN_LOG;ACAO;VARCHAR2
AI_TOKEN_LOG;USUARIO;VARCHAR2
AI_TOKEN_LOG;MODULO;VARCHAR2
AI_TOKEN_LOG;TOKENS_ENTRADA;NUMBER
AI_TOKEN_LOG;TOKENS_SAIDA;NUMBER
AI_TOKEN_LOG;SERVICO;VARCHAR2
AI_TOKEN_LOG;TOKENS_CACHE;NUMBER
AI_TOKEN_LOG;TOKENS_TOTAL;NUMBER
AI_T2S_LOG;ERRO_MSG;VARCHAR2
AI_T2S_LOG;QTD_LINHAS;NUMBER
AI_T2S_LOG;STATUS;VARCHAR2
AI_T2S_LOG;EXPLICACAO;VARCHAR2
AI_T2S_LOG;SQL_FINAL;CLOB
AI_T2S_LOG;PERGUNTA;CLOB
AI_T2S_LOG;SQL_GERADO;CLOB
AI_T2S_LOG;MATRICULA;NUMBER
AI_T2S_LOG;COD_EMPRESA;NUMBER
AI_T2S_LOG;USUARIO;VARCHAR2
AI_T2S_LOG;DT;TIMESTAMP(6)
AI_T2S_LOG;ID;NUMBER
AI_T2S_OBJETO;COL_FILIAL;VARCHAR2
AI_T2S_OBJETO;COL_CCUSTO;VARCHAR2
AI_T2S_OBJETO;COL_MATRICULA;VARCHAR2
AI_T2S_OBJETO;SENSIBILIDADE;VARCHAR2
AI_T2S_OBJETO;ATIVO;CHAR
AI_T2S_OBJETO;ID;NUMBER
AI_T2S_OBJETO;COL_EMPRESA;VARCHAR2
AI_T2S_OBJETO;DOMINIO;VARCHAR2
AI_T2S_OBJETO;DESCRICAO;VARCHAR2
AI_T2S_OBJETO;NOME_SEGURO;VARCHAR2
AI_T2S_OBJETO;NOME_OBJETO;VARCHAR2
AI_T2S_OBJETO;DT_CRIACAO;TIMESTAMP(6)
AJUDA;DT_VIGENCIA;DATE
AJUDA;DT_ATUALIZACAO;DATE
AJUDA;USUARIO;VARCHAR2
AJUDA;VALOR_FATO;VARCHAR2
AJUDA;COD_FATO;NUMBER
AJUDA;MOT_ALT;NUMBER
AJUDA;COD_EMPRESA;NUMBER
AJUDA;CARGO;VARCHAR2
AJUDA;DT_VIG;DATE
AJUDA;MATRICULA;NUMBER
AJUDA;DC_MATRICULA;NUMBER
AJUDA_CUSTO_TURMAS;NUM_ESTAGIO;NUMBER
AJUDA_CUSTO_TURMAS;COD_TURMA;NUMBER
AJUDA_CUSTO_TURMAS;COD_CURSO;NUMBER
AJUDA_CUSTO_TURMAS;DT_INICIO_VALIDADE;DATE
AJUDA_CUSTO_TURMAS;DT_ATUALIZACAO;DATE
AJUDA_CUSTO_TURMAS;USUARIO;VARCHAR2
AJUDA_CUSTO_TURMAS;VALOR_AJUDA_CUSTO;NUMBER
AJUDA_CUSTO_TURMAS;COD_AJUDA_CUSTO;NUMBER
AJUDA_TESTE;USUARIO;VARCHAR2
AJUDA_TESTE;DT_ATUALIZACAO;DATE
AJUDA_TESTE;DT_VIGENCIA;DATE
AJUDA_TESTE;VALOR_FATO;VARCHAR2
AJUDA_TESTE;COD_FATO;NUMBER
AJUDA_TESTE;MOT_ALT;NUMBER
AJUDA_TESTE;MATRICULA;NUMBER
AJUDA_TESTE;DT_VIG;DATE
AJUDA_TESTE;CARGO;VARCHAR2
AJUDA_TESTE;COD_EMPRESA;NUMBER
AJUDA_TESTE;DC_MATRICULA;NUMBER
ALCADAS;USUARIO;VARCHAR2
ALCADAS;DESCR_ALCADA;VARCHAR2
ALCADAS;COD_ALCADA;NUMBER
ALCADAS;DT_ATUALIZACAO;DATE
ALCADAS_APROV;USUARIO;VARCHAR2
ALCADAS_APROV;MATRICULA;NUMBER
ALCADAS_APROV;COD_EMPRESA;NUMBER
ALCADAS_APROV;COD_ALCADA;NUMBER
ALCADAS_APROV;DT_ATUALIZACAO;DATE
ALCADAS_GESTORES;PER_AVAL;VARCHAR2
ALCADAS_GESTORES;PER_VAGAS;VARCHAR2
ALCADAS_GESTORES;PER_TREINAMENTOS;VARCHAR2
ALCADAS_GESTORES;CONDICAO_PESSOAL;NUMBER
ALCADAS_GESTORES;CONDICAO_DESLIG;NUMBER
ALCADAS_GESTORES;CONDICAO_FERIAS;NUMBER
ALCADAS_GESTORES;CONDICAO_CURSOS;NUMBER
ALCADAS_GESTORES;CONDICAO_AVAL;NUMBER
ALCADAS_GESTORES;CONDICAO_VAGAS;NUMBER
ALCADAS_GESTORES;CONDICAO_ALT_EMPRESA;NUMBER
ALCADAS_GESTORES;CONDICAO_ALT_FILIAL;NUMBER
ALCADAS_GESTORES;CONDICAO_ALT_CCUSTO;NUMBER
ALCADAS_GESTORES;CONDICAO_ALT_DEPARTAMENTO;NUMBER
ALCADAS_GESTORES;CONDICAO_ALT_EMPRESTIMO;NUMBER
ALCADAS_GESTORES;CONDICAO_ALT_LOCAL_TRAB;NUMBER
ALCADAS_GESTORES;CONDICAO_ALT_CARGO_FUNC;NUMBER
ALCADAS_GESTORES;CONDICAO_ALT_SALARIO;NUMBER
ALCADAS_GESTORES;CONDICAO_ALT_SITUACAO;NUMBER
ALCADAS_GESTORES;CONDICAO_ALT_JORNADA;NUMBER
ALCADAS_GESTORES;PER_ALT_VAGA;VARCHAR2
ALCADAS_GESTORES;CONDICAO_ALT_VAGAS;NUMBER
ALCADAS_GESTORES;APROV_ABONO;VARCHAR2
ALCADAS_GESTORES;PER_ABONO;VARCHAR2
ALCADAS_GESTORES;CONDICAO_ABONO;NUMBER
ALCADAS_GESTORES;APROV_HE;VARCHAR2
ALCADAS_GESTORES;PER_HE;VARCHAR2
ALCADAS_GESTORES;CONDICAO_HE;NUMBER
ALCADAS_GESTORES;APROV_BENEFICIO;VARCHAR2
ALCADAS_GESTORES;PER_BENEFICIO;VARCHAR2
ALCADAS_GESTORES;CONDICAO_BENEFICIO;NUMBER
ALCADAS_GESTORES;APROV_BENEFICIO_CAND;VARCHAR2
ALCADAS_GESTORES;PER_BENEFICIO_CAND;VARCHAR2
ALCADAS_GESTORES;CONDICAO_BENEFICIO_CAND;NUMBER
ALCADAS_GESTORES;APROV_BENEFICIARIA;VARCHAR2
ALCADAS_GESTORES;CONDICAO_BENEFICIARIA;NUMBER
ALCADAS_GESTORES;PER_ALT_BENEFICIARIA;VARCHAR2
ALCADAS_GESTORES;COD_EMP_GESTOR;NUMBER
ALCADAS_GESTORES;COD_CCUSTO;NUMBER
ALCADAS_GESTORES;MATRICULA;NUMBER
ALCADAS_GESTORES;NOME;VARCHAR2
ALCADAS_GESTORES;SEQ_APROVACAO;NUMBER
ALCADAS_GESTORES;COD_ALCADA;NUMBER
ALCADAS_GESTORES;CD_PERFIL;VARCHAR2
ALCADAS_GESTORES;NM_USUARIO_ORACLE;VARCHAR2
ALCADAS_GESTORES;PER_ALT_FUNC;VARCHAR2
ALCADAS_GESTORES;APROV_ALT_EMPRESA;VARCHAR2
ALCADAS_GESTORES;APROV_ALT_FILIAL;VARCHAR2
ALCADAS_GESTORES;APROV_ALT_CCUSTO;VARCHAR2
ALCADAS_GESTORES;APROV_ALT_DEPARTAMENTO;VARCHAR2
ALCADAS_GESTORES;APROV_ALT_EMPRESTIMO;VARCHAR2
ALCADAS_GESTORES;APROV_ALT_LOCAL_TRAB;VARCHAR2
ALCADAS_GESTORES;APROV_ALT_CARGO_FUNC;VARCHAR2
ALCADAS_GESTORES;APROV_ALT_SALARIO;VARCHAR2
ALCADAS_GESTORES;APROV_ALT_SITUACAO;VARCHAR2
ALCADAS_GESTORES;APROV_ALT_JORNADA;VARCHAR2
ALCADAS_GESTORES;PER_PESSOAL;VARCHAR2
ALCADAS_GESTORES;PER_DESLIG;VARCHAR2
ALCADAS_GESTORES;PER_FERIAS;VARCHAR2
ALCADAS_GESTORES;PER_CURSOS;VARCHAR2
ALCADAS_1_ADM;NOME;VARCHAR2
ALCADAS_1_ADM;EMPRESA;NUMBER
ALCADAS_1_ADM;MATRICULA;NUMBER
ALCADAS_1_ADM;CD_PERFIL;VARCHAR2
ALCADAS_1_ADM;COD_ALCADA;NUMBER
ALCADAS_1_ADM;NM_USUARIO_ORACLE;VARCHAR2
ALCADAS_1_ADM;COD_CCUSTO;NUMBER
ALELO_TMP;COD_EMPRESA;NUMBER
ALELO_TMP;MATRICULA;NUMBER
ALELO_TMP;DATA_REF;DATE
ALELO_TMP;SEQUENCIA;NUMBER
ALELO_TMP;VLR_BENEF;NUMBER
ALELO_TMP;VLR_SALDO;NUMBER
ALELO_TMP;SEQ_ARQUIVO;NUMBER
ALELO_TMP;EMPRESA_VALE;NUMBER
ALERTAS_DESTINATARIO_EVENTOS;ID_PROCESSO;NUMBER
ALERTAS_DESTINATARIO_EVENTOS;USUARIO;VARCHAR2
ALERTAS_DESTINATARIO_EVENTOS;COD_EMPRESA;NUMBER
ALERTAS_DESTINATARIO_EVENTOS;MATRICULA;NUMBER
ALERTAS_DESTINATARIO_EVENTOS;COD_EMP_EVENTO;NUMBER
ALERTAS_DESTINATARIO_EVENTOS;COD_EVENTO;NUMBER
ALERTAS_DESTINATARIO_EVENTOS;APROVADOR;VARCHAR2
ALERTAS_DESTINATARIO_EVENTOS;GESTOR;VARCHAR2
ALERTAS_DESTINATARIO_EVENTOS;RESPONSAVEL;VARCHAR2
ALERTAS_DESTINATARIO_EVENTOS;SUPERVISOR;VARCHAR2
ALERTAS_DESTINATARIO_EVENTOS;SOLICITADO;VARCHAR2
ALERTAS_DESTINATARIO_EVENTOS;EMAIL_ENVIA;VARCHAR2
ALERTAS_DESTINATARIO_EVENTOS;SMS_ENVIA;VARCHAR2
ALERTAS_DESTINATARIOS;MATRICULA;NUMBER
ALERTAS_DESTINATARIOS;DT_PROCESSO;DATE
ALERTAS_DESTINATARIOS;USUARIO;VARCHAR2
ALERTAS_DESTINATARIOS;COD_EMPRESA;NUMBER
ALERTAS_DESTINATARIOS;ID_PROCESSO;NUMBER
ALERTAS_DESTINATARIOS;EMAIL;VARCHAR2
ALERTAS_DESTINATARIOS;DDI;VARCHAR2
ALERTAS_DESTINATARIOS;DDD;NUMBER
ALERTAS_DESTINATARIOS;SMS_STATUS_OBS;VARCHAR2
ALERTAS_DESTINATARIOS;EMAIL_STATUS_OBS;VARCHAR2
ALERTAS_DESTINATARIOS;SMS_STATUS;VARCHAR2
ALERTAS_DESTINATARIOS;EMAIL_STATUS;VARCHAR2
ALERTAS_DESTINATARIOS;SMS_ENVIADO;VARCHAR2
ALERTAS_DESTINATARIOS;EMAIL_ENVIADO;VARCHAR2
ALERTAS_DESTINATARIOS;TELEFONE;NUMBER
ALT_SENHA_CONFIRMACAO;DT_VALIDADE;DATE
ALT_SENHA_CONFIRMACAO;CODIGO;VARCHAR2
ALT_SENHA_CONFIRMACAO;MATRICULA;NUMBER
ALT_SENHA_CONFIRMACAO;COD_EMPRESA;NUMBER
ALT_SENHA_CONFIRMACAO;USUARIO;VARCHAR2
ALUNOS;SEXO;VARCHAR2
ALUNOS;USUARIO;VARCHAR2
ALUNOS;DT_ATUALIZACAO;DATE
ALUNOS;DT_NASC;DATE
ALUNOS;GRAU_PARENTESCO;VARCHAR2
ALUNOS;NOME;VARCHAR2
ALUNOS;NUM_ALUNO;NUMBER
ALUNOS;MATRICULA;NUMBER
ALUNOS;COD_EMPRESA;NUMBER
ALUNOS_TURMA;COD_CURSO;NUMBER
ALUNOS_TURMA;NUM_ALUNO;NUMBER
ALUNOS_TURMA;MATRICULA;NUMBER
ALUNOS_TURMA;COD_EMPRESA;NUMBER
ALUNOS_TURMA;DT_ATUALIZACAO;DATE
ALUNOS_TURMA;USUARIO;VARCHAR2
ALUNOS_TURMA;NUM_ESTAGIO;NUMBER
ALUNOS_TURMA;DT_INICIO_VALIDADE;DATE
ALUNOS_TURMA;IND_FREQUENCIA;VARCHAR2
ALUNOS_TURMA;IND_AJUDA_CUSTO;VARCHAR2
ALUNOS_TURMA;COD_TURMA;NUMBER
AMORTIZACAO_EMPRESTIMO;DT_INICIO_VALIDADE;DATE
AMORTIZACAO_EMPRESTIMO;DT_ATUALIZACAO;DATE
AMORTIZACAO_EMPRESTIMO;COD_AMORTIZ_EMPRESTIMO;VARCHAR2
AMORTIZACAO_EMPRESTIMO;COD_PRAZO;NUMBER
AMORTIZACAO_EMPRESTIMO;INDICE_AMORTIZACAO;NUMBER
AMORTIZACAO_EMPRESTIMO;USUARIO;VARCHAR2
AMORTIZACAO_EMPRESTIMO_V;DT_INICIO_VALIDADE;DATE
AMORTIZACAO_EMPRESTIMO_V;COD_AMORTIZ_EMPRESTIMO;VARCHAR2
ANALISE_ACIDENTE;AFASTAMENTO_IMEDIATO;VARCHAR2
ANALISE_ACIDENTE;COD_ANALISE_2;NUMBER
ANALISE_ACIDENTE;MATRICULA;NUMBER
ANALISE_ACIDENTE;TIPO_LOCAL_ACIDENTE;NUMBER
ANALISE_ACIDENTE;NUM_LOCAL_ACIDENTE;NUMBER
ANALISE_ACIDENTE;COD_CNES;VARCHAR2
ANALISE_ACIDENTE;TP_REGISTRO_CAT;NUMBER
ANALISE_ACIDENTE;COD_MED_EMIT_CAT;NUMBER
ANALISE_ACIDENTE;CEP_LOCAL;NUMBER
ANALISE_ACIDENTE;COMPLEMENTO_CEP_LOC;NUMBER
ANALISE_ACIDENTE;BAIRRO_ACIDENTE;VARCHAR2
ANALISE_ACIDENTE;CIDADE_ACIDENTE;VARCHAR2
ANALISE_ACIDENTE;COD_ACIDENTE_TIPO_ES;VARCHAR2
ANALISE_ACIDENTE;ENDERECO_ACIDENTE;VARCHAR2
ANALISE_ACIDENTE;COD_MUN_IBGE;NUMBER
ANALISE_ACIDENTE;PAIS_ACIDENTE;NUMBER
ANALISE_ACIDENTE;COD_TP_LOGR;NUMBER
ANALISE_ACIDENTE;COMPLEMENTO;VARCHAR2
ANALISE_ACIDENTE;CX_POSTAL;VARCHAR2
ANALISE_ACIDENTE;TP_LOGR_CODIGO_ES;VARCHAR2
ANALISE_ACIDENTE;COD_EMP_ACIDENTE;NUMBER
ANALISE_ACIDENTE;COD_FIL_ACIDENTE;NUMBER
ANALISE_ACIDENTE;CLASS_ACIDENTE;VARCHAR2
ANALISE_ACIDENTE;COD_EMP_SOLICITANTE;NUMBER
ANALISE_ACIDENTE;MAT_SOLICITANTE;NUMBER
ANALISE_ACIDENTE;ORIGEM_MED_CAT;VARCHAR2
ANALISE_ACIDENTE;ARQ;BLOB
ANALISE_ACIDENTE;NOME_ARQ;VARCHAR2
ANALISE_ACIDENTE;MIMETYPE_ARQ;VARCHAR2
ANALISE_ACIDENTE;CHARSET_ARQ;VARCHAR2
ANALISE_ACIDENTE;ARQ_BO;BLOB
ANALISE_ACIDENTE;NOME_ARQ_BO;VARCHAR2
ANALISE_ACIDENTE;MIMETYPE_ARQ_BO;VARCHAR2
ANALISE_ACIDENTE;CHARSET_ARQ_BO;VARCHAR2
ANALISE_ACIDENTE;COD_SISAN;NUMBER
ANALISE_ACIDENTE;DT_CONCLUSAO_SISAN;DATE
ANALISE_ACIDENTE;COD_REQ;NUMBER
ANALISE_ACIDENTE;COD_EMPRESA;NUMBER
ANALISE_ACIDENTE;COD_ANALISE_ACIDENTE;VARCHAR2
ANALISE_ACIDENTE;DT_ACIDENTE;DATE
ANALISE_ACIDENTE;DT_ANALISE;DATE
ANALISE_ACIDENTE;HOR_ACIDENTE;DATE
ANALISE_ACIDENTE;COD_LOCAL_TRAB;VARCHAR2
ANALISE_ACIDENTE;DS_LOCAL;VARCHAR2
ANALISE_ACIDENTE;COD_EMPRESA_TEC_SEGURANCA;NUMBER
ANALISE_ACIDENTE;MATRICULA_TEC_SEGURANCA;VARCHAR2
ANALISE_ACIDENTE;DC_MATRICULA_TEC_SEGURANCA;NUMBER
ANALISE_ACIDENTE;COD_EMPRESA_ENG_SEGURANCA;NUMBER
ANALISE_ACIDENTE;MATRICULA_ENG_SEGURANCA;VARCHAR2
ANALISE_ACIDENTE;DC_MATRICULA_ENG_SEGURANCA;NUMBER
ANALISE_ACIDENTE;COD_ACIDENTE_TIPO;VARCHAR2
ANALISE_ACIDENTE;USUARIO;VARCHAR2
ANALISE_ACIDENTE;DT_ATUALIZACAO;DATE
ANALISE_ACIDENTE;IND_TRAJETO;VARCHAR2
ANALISE_ACIDENTE;MATRICULA_ANALIZADOR;NUMBER
ANALISE_ACIDENTE;ESPEC_LOCAL_ACIDENTE;VARCHAR2
ANALISE_ACIDENTE;LOCAL_ACIDENTE;VARCHAR2
ANALISE_ACIDENTE;UF_LOCAL_ACIDENTE;VARCHAR2
ANALISE_ACIDENTE;DT_EMISSAO_CAT;DATE
ANALISE_ACIDENTE;NUM_PROTOCOLO;VARCHAR2
ANALISE_ACIDENTE;CIPEIRO_AREA;VARCHAR2
ANALISE_ACIDENTE;HORAS_TRAB;VARCHAR2
ANALISE_ACIDENTE;SERV_MED_ATEND;VARCHAR2
ANALISE_ACIDENTE;DT_ATEND;DATE
ANALISE_ACIDENTE;HORA_ATEND;VARCHAR2
ANALISE_ACIDENTE;OBSERVACAO;VARCHAR2
ANALISE_ACIDENTE;CNPJ_LOCAL_ACIDENTE;NUMBER
ANALISE_ACIDENTE;STATUS_CAT;VARCHAR2
ANALISE_ACIDENTE;DT_ULT_DIA_TRAB;DATE
ANALISE_ACIDENTE;QTDE_DIAS_TRATAMENTO;VARCHAR2
ANALISE_ACIDENTE_CIPA;DT_ANALISE;DATE
ANALISE_ACIDENTE_CIPA;ARQ;BLOB
ANALISE_ACIDENTE_CIPA;GRAU_ACIDENTE;VARCHAR2
ANALISE_ACIDENTE_CIPA;TIPO_RISCO;VARCHAR2
ANALISE_ACIDENTE_CIPA;PLANO_ACAO;VARCHAR2
ANALISE_ACIDENTE_CIPA;DESC_ACIDENTE_TESTEMUNHA;VARCHAR2
ANALISE_ACIDENTE_CIPA;DESC_ACIDENTE_ACIDENTADO;VARCHAR2
ANALISE_ACIDENTE_CIPA;UTILIZAVA_EPI;VARCHAR2
ANALISE_ACIDENTE_CIPA;NATUREZA_LESAO;NUMBER
ANALISE_ACIDENTE_CIPA;CLASS_ACIDENTE;VARCHAR2
ANALISE_ACIDENTE_CIPA;AFASTAMENTO_IMEDIATO;VARCHAR2
ANALISE_ACIDENTE_CIPA;QTDE_DIAS_TRATAMENTO;VARCHAR2
ANALISE_ACIDENTE_CIPA;OBSERVACAO;VARCHAR2
ANALISE_ACIDENTE_CIPA;MIMETYPE_ARQ;VARCHAR2
ANALISE_ACIDENTE_CIPA;CHARSET_ARQ;VARCHAR2
ANALISE_ACIDENTE_CIPA;USUARIO;VARCHAR2
ANALISE_ACIDENTE_CIPA;DT_ATUALIZACAO;DATE
ANALISE_ACIDENTE_CIPA;COD_EMPRESA;NUMBER
ANALISE_ACIDENTE_CIPA;FILIAL;NUMBER
ANALISE_ACIDENTE_CIPA;MATRICULA;NUMBER
ANALISE_ACIDENTE_CIPA;COD_ANALISE_ACIDENTE;VARCHAR2
ANALISE_ACIDENTE_CIPA;DT_ACIDENTE;DATE
ANALISE_ACIDENTE_CIPA;NOME_ARQ;VARCHAR2
ANALISE_ACIDENTE_CIPA;HOR_ACIDENTE;DATE
ANALISE_ACIDENTE_CIPA;COD_LOCAL_TRAB;VARCHAR2
ANALISE_ACIDENTE_CIPA;DS_LOCAL;VARCHAR2
ANALISE_ACIDENTE_CIPA;COD_ACIDENTE_TIPO;VARCHAR2
ANALISE_ACIDENTE_CIPA;IND_TRAJETO;VARCHAR2
ANALISE_ACIDENTE_CIPA;CIPEIRO_AREA;VARCHAR2
ANALISE_ACIDENTE_CIPA;STATUS_CAT;VARCHAR2
ANALISE_ACIDENTE_CIPA;DT_ULT_DIA_TRAB;DATE
ANALISE_ACIDENTE_CIPA;HORAS_TRAB;VARCHAR2
ANALISE_ACIDENTE_CONCLUSAO;NUM_ANALISE_ACIDENTE_CONCLUSAO;NUMBER
ANALISE_ACIDENTE_CONCLUSAO;COD_ANALISE_ACIDENTE;VARCHAR2
ANALISE_ACIDENTE_CONCLUSAO;USUARIO;VARCHAR2
ANALISE_ACIDENTE_CONCLUSAO;DT_ATUALIZACAO;DATE
ANALISE_ACIDENTE_CONCLUSAO;COD_EMPRESA;NUMBER
ANALISE_ACIDENTE_CONCLUSAO;TEXTO;LONG
ANALISE_ACIDENTE_CONSEQUENCIA;TEXTO_DADOS_PESSOAIS;VARCHAR2
ANALISE_ACIDENTE_CONSEQUENCIA;TEXTO_DADOS_MATERIAIS;VARCHAR2
ANALISE_ACIDENTE_CONSEQUENCIA;TEXTO_DADOS_PRODUCAO;VARCHAR2
ANALISE_ACIDENTE_CONSEQUENCIA;USUARIO;VARCHAR2
ANALISE_ACIDENTE_CONSEQUENCIA;DT_ATUALIZACAO;DATE
ANALISE_ACIDENTE_CONSEQUENCIA;COD_ANALISE_ACIDENTE;NUMBER
ANALISE_ACIDENTE_CONSEQUENCIA;COD_EMPRESA;NUMBER
